duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp,Version,Algorithm
1773120.77,23313600.0,757871.0,151764,45.0,0,66.0,3.4,regexredux
1757631.368,23026674.0,757872.0,151844,45.0,0,65.0,3.4,regexredux
1759425.087,23029543.0,762937.0,151816,45.0,0,65.0,3.4,regexredux
1755789.664,23062685.0,752622.0,151820,45.0,0,66.0,3.4,regexredux
1756910.709,22961001.0,754088.0,151840,45.0,0,63.0,3.4,regexredux
1750900.573,22979800.0,750486.0,151764,45.0,0,65.0,12.0,regexredux
1761578.561,23082277.0,752928.0,151828,45.0,0,64.0,12.0,regexredux
1750019.38,23009706.0,749693.0,151836,45.0,0,65.0,12.0,regexredux
1752529.517,22969607.0,759886.0,151836,45.0,0,65.0,12.0,regexredux
1748302.069,22990237.0,752684.0,151824,45.0,0,65.0,12.0,regexredux
1752983.237,23112794.0,753355.0,151828,45.0,0,65.0,12.0,regexredux
1749072.223,23217226.0,749876.0,151824,45.0,0,66.0,12.0,regexredux
1752671.382,23044619.0,762388.0,151828,45.0,0,64.0,12.0,regexredux
1752047.989,23145448.0,752256.0,151828,45.0,0,64.0,12.0,regexredux
1749619.609,23118410.0,750608.0,151816,45.0,0,65.0,12.0,regexredux
1764383.7,22974611.0,773252.0,151832,45.0,0,65.0,7.0,regexredux
1750831.904,22985293.0,750608.0,151768,45.0,0,65.0,7.0,regexredux
1757788.148,22941103.0,764098.0,151816,45.0,0,65.0,7.0,regexredux
1751475.612,22927005.0,750669.0,151824,45.0,0,65.0,7.0,regexredux
1753948.391,22901552.0,755247.0,151768,45.0,0,65.0,7.0,regexredux
1755085.438,23023439.0,752379.0,151768,45.0,0,65.0,7.0,regexredux
1750882.34,22881716.0,752013.0,151824,45.0,0,65.0,7.0,regexredux
1749850.679,23092958.0,750487.0,151824,45.0,0,66.0,7.0,regexredux
1753062.969,23033450.0,752989.0,151756,45.0,0,65.0,7.0,regexredux
1751006.035,23075198.0,752622.0,151840,45.0,0,66.0,7.0,regexredux
1769949.198,23238527.0,762816.0,151764,45.0,0,65.0,3.5,regexredux
1749262.774,22902896.0,753599.0,151836,45.0,0,64.0,3.5,regexredux
1747831.869,22989626.0,749571.0,151824,45.0,0,65.0,3.5,regexredux
1747554.097,22927676.0,751524.0,151768,45.0,0,65.0,3.5,regexredux
1754500.516,22877566.0,750792.0,151816,45.0,0,65.0,3.5,regexredux
1748993.651,22940310.0,752195.0,151832,45.0,0,65.0,3.5,regexredux
1750381.504,22980532.0,749998.0,151844,45.0,0,65.0,3.5,regexredux
1753111.483,22921328.0,773863.0,151772,45.0,0,65.0,3.5,regexredux
1751473.096,22977908.0,750913.0,151824,45.0,0,65.0,3.5,regexredux
1749500.96,22958255.0,749632.0,151828,45.0,0,65.0,3.5,regexredux
1762731.135,23143007.0,753660.0,151836,45.0,0,63.0,3.7,regexredux
1765689.286,23084963.0,774595.0,151816,45.0,0,63.0,3.7,regexredux
1757925.855,23184145.0,752440.0,151764,45.0,0,65.0,3.7,regexredux
1788075.821,23010744.0,767515.0,151828,45.0,0,63.0,3.7,regexredux
1761481.179,23067812.0,755125.0,151824,45.0,0,66.0,3.7,regexredux
1759745.779,22889834.0,753477.0,151844,45.0,0,64.0,3.7,regexredux
1760235.085,23013735.0,757139.0,151840,45.0,0,65.0,3.7,regexredux
1760132.858,23018496.0,753905.0,151824,45.0,0,65.0,3.7,regexredux
